"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","05","06","05",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 06 | 05"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","06","03","01",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 06 | 03 | 01"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","06","03","06",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 06 | 03 | 06"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","06","04","05",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 06 | 04 | 05"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","06","05","01",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 06 | 05 | 01"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","06","08","04",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 06 | 08 | 04"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","07","04","03",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 04 | 03"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","07","08","03",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 08 | 03"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","08","04","05",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 08 | 04 | 05"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","08","06","05",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 08 | 06 | 05"
"男性","60歲及以上","大學及以上","桃竹苗區","大陸各省市","07","00","02",1,0.448894619,0.000898472596585804,0.000402612441730356,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 07 | 00 | 02"
"男性","60歲及以上","大學及以上","桃竹苗區","大陸各省市","08","00","01",1,0.448894619,0.000898472596585804,0.000402612441730356,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 08 | 00 | 01"
"男性","60歲及以上","大學及以上","桃竹苗區","大陸各省市","08","01","05",1,0.448894619,0.000898472596585804,0.000402612441730356,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 08 | 01 | 05"
"男性","60歲及以上","大學及以上","桃竹苗區","本省客家人","00","00","10",1,0.448894619,0.000898472596585804,0.000402612441730356,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省客家人 | 00 | 00 | 10"
"男性","60歲及以上","大學及以上","桃竹苗區","本省客家人","03","04","01",1,0.448894619,0.000898472596585804,0.000402612441730356,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省客家人 | 03 | 04 | 01"
"男性","60歲及以上","大學及以上","桃竹苗區","本省客家人","06","04","03",1,0.448894619,0.000898472596585804,0.000402612441730356,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省客家人 | 06 | 04 | 03"
"男性","60歲及以上","大學及以上","桃竹苗區","本省客家人","07","04","06",1,0.448894619,0.000898472596585804,0.000402612441730356,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省客家人 | 07 | 04 | 06"
"男性","60歲及以上","大學及以上","桃竹苗區","本省閩南人","07","03","03",1,0.448894619,0.000898472596585804,0.000402612441730356,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 07 | 03 | 03"
"男性","60歲及以上","大學及以上","桃竹苗區","本省閩南人","08","05","06",1,0.448894619,0.000898472596585804,0.000402612441730356,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 08 | 05 | 06"
"男性","60歲及以上","大學及以上","花東外島區","大陸各省市","06","03","03",1,0.475699208,0.000898472596585804,0.00042665340940983,"男性 | 60歲及以上 | 大學及以上 | 花東外島區 | 大陸各省市 | 06 | 03 | 03"
"男性","60歲及以上","大學及以上","花東外島區","大陸各省市","08","00","02",1,0.475699208,0.000898472596585804,0.00042665340940983,"男性 | 60歲及以上 | 大學及以上 | 花東外島區 | 大陸各省市 | 08 | 00 | 02"
"男性","60歲及以上","大學及以上","花東外島區","本省閩南人","05","04","05",1,0.475699208,0.000898472596585804,0.00042665340940983,"男性 | 60歲及以上 | 大學及以上 | 花東外島區 | 本省閩南人 | 05 | 04 | 05"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","02","10","06",1,0.388128742,0.000898472596585804,0.000348111681245953,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 02 | 10 | 06"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","03","09","01",1,0.388128742,0.000898472596585804,0.000348111681245953,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 03 | 09 | 01"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","04","07","00",1,0.388128742,0.000898472596585804,0.000348111681245953,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 04 | 07 | 00"
"男性","60歲及以上","大學及以上","高屏澎湖區","大陸各省市","06","00","05",1,0.434639493,0.000898472596585804,0.000389827055487992,"男性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 大陸各省市 | 06 | 00 | 05"
"男性","60歲及以上","大學及以上","高屏澎湖區","大陸各省市","08","05","05",1,0.434639493,0.000898472596585804,0.000389827055487992,"男性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 大陸各省市 | 08 | 05 | 05"
"男性","60歲及以上","大學及以上","高屏澎湖區","本省閩南人","02","06","00",1,0.434639493,0.000898472596585804,0.000389827055487992,"男性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 02 | 06 | 00"
"男性","60歲及以上","大學及以上","高屏澎湖區","本省閩南人","05","01","02",1,0.434639493,0.000898472596585804,0.000389827055487992,"男性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 05 | 01 | 02"
"男性","60歲及以上","大學及以上","高屏澎湖區","本省閩南人","09","02","04",1,0.434639493,0.000898472596585804,0.000389827055487992,"男性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 09 | 02 | 04"
"男性","60歲及以上","專科","中彰投區","大陸各省市","05","03","05",1,0.482428121,0.000898472596585804,0.000432688554360233,"男性 | 60歲及以上 | 專科 | 中彰投區 | 大陸各省市 | 05 | 03 | 05"
"男性","60歲及以上","專科","中彰投區","本省閩南人","00","08","00",1,0.482428121,0.000898472596585804,0.000432688554360233,"男性 | 60歲及以上 | 專科 | 中彰投區 | 本省閩南人 | 00 | 08 | 00"
"男性","60歲及以上","專科","中彰投區","本省閩南人","04","06","04",1,0.482428121,0.000898472596585804,0.000432688554360233,"男性 | 60歲及以上 | 專科 | 中彰投區 | 本省閩南人 | 04 | 06 | 04"
"男性","60歲及以上","專科","北北基宜蘭區","大陸各省市","05","01","01",1,0.636289032,0.000898472596585804,0.00057068601399244,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 大陸各省市 | 05 | 01 | 01"
"男性","60歲及以上","專科","北北基宜蘭區","大陸各省市","05","01","02",1,0.636289032,0.000898472596585804,0.00057068601399244,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 大陸各省市 | 05 | 01 | 02"
"男性","60歲及以上","專科","北北基宜蘭區","大陸各省市","10","00","01",1,0.636289032,0.000898472596585804,0.00057068601399244,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 大陸各省市 | 10 | 00 | 01"
"男性","60歲及以上","專科","北北基宜蘭區","本省客家人","07","02","03",1,0.636289032,0.000898472596585804,0.00057068601399244,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省客家人 | 07 | 02 | 03"
"男性","60歲及以上","專科","北北基宜蘭區","本省客家人","08","06","07",1,0.636289032,0.000898472596585804,0.00057068601399244,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省客家人 | 08 | 06 | 07"
"男性","60歲及以上","專科","北北基宜蘭區","本省閩南人","00","10","01",1,0.636289032,0.000898472596585804,0.00057068601399244,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 00 | 10 | 01"
"男性","60歲及以上","專科","北北基宜蘭區","本省閩南人","04","09","03",1,0.636289032,0.000898472596585804,0.00057068601399244,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 04 | 09 | 03"
"男性","60歲及以上","專科","北北基宜蘭區","本省閩南人","07","00","03",1,0.636289032,0.000898472596585804,0.00057068601399244,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 07 | 00 | 03"
"男性","60歲及以上","專科","北北基宜蘭區","本省閩南人","07","03","03",1,0.636289032,0.000898472596585804,0.00057068601399244,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 07 | 03 | 03"
"男性","60歲及以上","專科","桃竹苗區","大陸各省市","08","02","06",1,0.547247446,0.000898472596585804,0.000490824842043298,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 大陸各省市 | 08 | 02 | 06"
"男性","60歲及以上","專科","桃竹苗區","本省客家人","06","04","05",1,0.547247446,0.000898472596585804,0.000490824842043298,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省客家人 | 06 | 04 | 05"
"男性","60歲及以上","專科","桃竹苗區","本省客家人","07","04","05",1,0.547247446,0.000898472596585804,0.000490824842043298,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省客家人 | 07 | 04 | 05"
"男性","60歲及以上","專科","桃竹苗區","本省客家人","08","01","01",1,0.547247446,0.000898472596585804,0.000490824842043298,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省客家人 | 08 | 01 | 01"
"男性","60歲及以上","專科","桃竹苗區","本省閩南人","03","05","00",1,0.547247446,0.000898472596585804,0.000490824842043298,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省閩南人 | 03 | 05 | 00"
"男性","60歲及以上","專科","桃竹苗區","本省閩南人","06","06","05",1,0.547247446,0.000898472596585804,0.000490824842043298,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省閩南人 | 06 | 06 | 05"
"男性","60歲及以上","專科","花東外島區","本省客家人","08","03","01",1,0.579924923,0.000898472596585804,0.000520133188028522,"男性 | 60歲及以上 | 專科 | 花東外島區 | 本省客家人 | 08 | 03 | 01"
"男性","60歲及以上","專科","雲嘉南區","大陸各省市","07","03","04",1,0.473167764,0.000898472596585804,0.000424382963726578,"男性 | 60歲及以上 | 專科 | 雲嘉南區 | 大陸各省市 | 07 | 03 | 04"
"男性","60歲及以上","專科","雲嘉南區","本省閩南人","00","10","00",1,0.473167764,0.000898472596585804,0.000424382963726578,"男性 | 60歲及以上 | 專科 | 雲嘉南區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","專科","雲嘉南區","本省閩南人","01","02","00",1,0.473167764,0.000898472596585804,0.000424382963726578,"男性 | 60歲及以上 | 專科 | 雲嘉南區 | 本省閩南人 | 01 | 02 | 00"
"男性","60歲及以上","專科","雲嘉南區","本省閩南人","03","07","03",1,0.473167764,0.000898472596585804,0.000424382963726578,"男性 | 60歲及以上 | 專科 | 雲嘉南區 | 本省閩南人 | 03 | 07 | 03"
"男性","60歲及以上","專科","雲嘉南區","本省閩南人","05","05","05",1,0.473167764,0.000898472596585804,0.000424382963726578,"男性 | 60歲及以上 | 專科 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 05"
"男性","60歲及以上","專科","雲嘉南區","本省閩南人","05","08","05",1,0.473167764,0.000898472596585804,0.000424382963726578,"男性 | 60歲及以上 | 專科 | 雲嘉南區 | 本省閩南人 | 05 | 08 | 05"
"男性","60歲及以上","專科","高屏澎湖區","大陸各省市","06","04","03",1,0.529869023,0.000898472596585804,0.000475238178667738,"男性 | 60歲及以上 | 專科 | 高屏澎湖區 | 大陸各省市 | 06 | 04 | 03"
"男性","60歲及以上","專科","高屏澎湖區","大陸各省市","07","05","01",1,0.529869023,0.000898472596585804,0.000475238178667738,"男性 | 60歲及以上 | 專科 | 高屏澎湖區 | 大陸各省市 | 07 | 05 | 01"
"男性","60歲及以上","專科","高屏澎湖區","大陸各省市","08","02","05",1,0.529869023,0.000898472596585804,0.000475238178667738,"男性 | 60歲及以上 | 專科 | 高屏澎湖區 | 大陸各省市 | 08 | 02 | 05"
"男性","60歲及以上","專科","高屏澎湖區","本省閩南人","00","10","00",1,0.529869023,0.000898472596585804,0.000475238178667738,"男性 | 60歲及以上 | 專科 | 高屏澎湖區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","專科","高屏澎湖區","本省閩南人","03","10","03",1,0.529869023,0.000898472596585804,0.000475238178667738,"男性 | 60歲及以上 | 專科 | 高屏澎湖區 | 本省閩南人 | 03 | 10 | 03"
"男性","60歲及以上","專科","高屏澎湖區","本省閩南人","05","03","06",1,0.529869023,0.000898472596585804,0.000475238178667738,"男性 | 60歲及以上 | 專科 | 高屏澎湖區 | 本省閩南人 | 05 | 03 | 06"
"男性","60歲及以上","小學及以下","中彰投區","本省閩南人","03","10","02",1,0.670097474,0.000898472596585804,0.000601008719608831,"男性 | 60歲及以上 | 小學及以下 | 中彰投區 | 本省閩南人 | 03 | 10 | 02"
"男性","60歲及以上","小學及以下","北北基宜蘭區","大陸各省市","10","08","06",1,0.883811814,0.000898472596585804,0.000792688567435636,"男性 | 60歲及以上 | 小學及以下 | 北北基宜蘭區 | 大陸各省市 | 10 | 08 | 06"
"男性","60歲及以上","小學及以下","北北基宜蘭區","本省閩南人","01","10","00",1,0.883811814,0.000898472596585804,0.000792688567435636,"男性 | 60歲及以上 | 小學及以下 | 北北基宜蘭區 | 本省閩南人 | 01 | 10 | 00"
"男性","60歲及以上","小學及以下","北北基宜蘭區","本省閩南人","02","09","09",1,0.883811814,0.000898472596585804,0.000792688567435636,"男性 | 60歲及以上 | 小學及以下 | 北北基宜蘭區 | 本省閩南人 | 02 | 09 | 09"
"男性","60歲及以上","小學及以下","北北基宜蘭區","本省閩南人","03","04","05",1,0.883811814,0.000898472596585804,0.000792688567435636,"男性 | 60歲及以上 | 小學及以下 | 北北基宜蘭區 | 本省閩南人 | 03 | 04 | 05"
"男性","60歲及以上","小學及以下","北北基宜蘭區","本省閩南人","05","05","05",1,0.883811814,0.000898472596585804,0.000792688567435636,"男性 | 60歲及以上 | 小學及以下 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"男性","60歲及以上","小學及以下","北北基宜蘭區","本省閩南人","06","05","05",1,0.883811814,0.000898472596585804,0.000792688567435636,"男性 | 60歲及以上 | 小學及以下 | 北北基宜蘭區 | 本省閩南人 | 06 | 05 | 05"
"男性","60歲及以上","小學及以下","北北基宜蘭區","本省閩南人","10","10","10",1,0.883811814,0.000898472596585804,0.000792688567435636,"男性 | 60歲及以上 | 小學及以下 | 北北基宜蘭區 | 本省閩南人 | 10 | 10 | 10"
"男性","60歲及以上","小學及以下","桃竹苗區","本省客家人","00","05","00",1,0.760132163,0.000898472596585804,0.00068176060311208,"男性 | 60歲及以上 | 小學及以下 | 桃竹苗區 | 本省客家人 | 00 | 05 | 00"
