"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"男性","20至29歲","大學及以上","高屏澎湖區","本省閩南人","04","02","08",1,1.088187915,0.000544069640914037,0.000597735757652204,"男性 | 20至29歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 04 | 02 | 08"
"男性","20至29歲","大學及以上","高屏澎湖區","本省閩南人","04","05","05",1,1.088187915,0.000544069640914037,0.000597735757652204,"男性 | 20至29歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 04 | 05 | 05"
"男性","20至29歲","大學及以上","高屏澎湖區","本省閩南人","04","05","06",1,1.088187915,0.000544069640914037,0.000597735757652204,"男性 | 20至29歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 04 | 05 | 06"
"男性","20至29歲","大學及以上","高屏澎湖區","本省閩南人","04","06","06",1,1.088187915,0.000544069640914037,0.000597735757652204,"男性 | 20至29歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 04 | 06 | 06"
"男性","20至29歲","大學及以上","高屏澎湖區","本省閩南人","04","07","08",1,1.088187915,0.000544069640914037,0.000597735757652204,"男性 | 20至29歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 04 | 07 | 08"
"男性","20至29歲","大學及以上","高屏澎湖區","本省閩南人","05","00","09",1,1.18497953,0.000544069640914037,0.000650902870178358,"男性 | 20至29歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 05 | 00 | 09"
"男性","20至29歲","大學及以上","高屏澎湖區","本省閩南人","05","04","05",1,1.088187915,0.000544069640914037,0.000597735757652204,"男性 | 20至29歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 05 | 04 | 05"
"男性","20至29歲","大學及以上","高屏澎湖區","本省閩南人","05","05","05",1,1.098066201,0.000544069640914037,0.000603161846919622,"男性 | 20至29歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 05 | 05 | 05"
"男性","20至29歲","大學及以上","高屏澎湖區","本省閩南人","07","05","07",1,1.361381919,0.000544069640914037,0.000747799751853959,"男性 | 20至29歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 07 | 05 | 07"
"男性","20至29歲","專科","北北基宜蘭區","本省閩南人","06","02","05",1,1.296954068,0.000544069640914037,0.000712409880490254,"男性 | 20至29歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 06 | 02 | 05"
"男性","20至29歲","專科","桃竹苗區","本省閩南人","06","02","07",1,1.291175212,0.000544069640914037,0.000709235586030714,"男性 | 20至29歲 | 專科 | 桃竹苗區 | 本省閩南人 | 06 | 02 | 07"
"男性","20至29歲","專科","高屏澎湖區","本省閩南人","05","08","05",1,1.18497953,0.000544069640914037,0.000650902870178358,"男性 | 20至29歲 | 專科 | 高屏澎湖區 | 本省閩南人 | 05 | 08 | 05"
"男性","20至29歲","高中、職","中彰投區","本省閩南人","00","10","09",1,1.310484067,0.000544069640914037,0.000719841836030119,"男性 | 20至29歲 | 高中、職 | 中彰投區 | 本省閩南人 | 00 | 10 | 09"
"男性","20至29歲","高中、職","中彰投區","本省閩南人","05","02","10",1,1.310484067,0.000544069640914037,0.000719841836030119,"男性 | 20至29歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 02 | 10"
"男性","20至29歲","高中、職","北北基宜蘭區","本省閩南人","00","07","04",1,1.607962995,0.000544069640914037,0.0008832454081178,"男性 | 20至29歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 00 | 07 | 04"
"男性","20至29歲","高中、職","北北基宜蘭區","本省閩南人","02","04","10",1,1.607962995,0.000544069640914037,0.0008832454081178,"男性 | 20至29歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 02 | 04 | 10"
"男性","20至29歲","高中、職","北北基宜蘭區","本省閩南人","03","04","06",1,1.607962995,0.000544069640914037,0.0008832454081178,"男性 | 20至29歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 03 | 04 | 06"
"男性","20至29歲","高中、職","北北基宜蘭區","本省閩南人","05","00","08",1,1.607962995,0.000544069640914037,0.0008832454081178,"男性 | 20至29歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 00 | 08"
"男性","20至29歲","高中、職","北北基宜蘭區","本省閩南人","07","07","07",1,1.607962995,0.000544069640914037,0.0008832454081178,"男性 | 20至29歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 07 | 07 | 07"
"男性","20至29歲","高中、職","桃竹苗區","大陸各省市","06","03","09",1,1.17504258,0.000544069640914037,0.00064544455709187,"男性 | 20至29歲 | 高中、職 | 桃竹苗區 | 大陸各省市 | 06 | 03 | 09"
"男性","20至29歲","高中、職","桃竹苗區","本省客家人","00","00","07",1,1.470041801,0.000544069640914037,0.000807486039487165,"男性 | 20至29歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 00 | 00 | 07"
"男性","20至29歲","高中、職","桃竹苗區","本省客家人","03","00","07",1,1.456817194,0.000544069640914037,0.000800221834127195,"男性 | 20至29歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 03 | 00 | 07"
"男性","20至29歲","高中、職","桃竹苗區","本省閩南人","05","05","05",1,1.456817194,0.000544069640914037,0.000800221834127195,"男性 | 20至29歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 05"
"男性","20至29歲","高中、職","雲嘉南區","本省客家人","05","05","05",1,1.302384343,0.000544069640914037,0.000715392701284937,"男性 | 20至29歲 | 高中、職 | 雲嘉南區 | 本省客家人 | 05 | 05 | 05"
"男性","20至29歲","高中、職","雲嘉南區","本省閩南人","05","05","05",1,1.302384343,0.000544069640914037,0.000715392701284937,"男性 | 20至29歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 05"
"男性","20至29歲","高中、職","雲嘉南區","本省閩南人","07","05","08",1,1.302384343,0.000544069640914037,0.000715392701284937,"男性 | 20至29歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 07 | 05 | 08"
"男性","20至29歲","高中、職","高屏澎湖區","本省閩南人","00","04","10",1,1.088187915,0.000544069640914037,0.000597735757652204,"男性 | 20至29歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 00 | 04 | 10"
"男性","20至29歲","高中、職","高屏澎湖區","本省閩南人","00","10","05",1,1.361381919,0.000544069640914037,0.000747799751853959,"男性 | 20至29歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 00 | 10 | 05"
"男性","20至29歲","高中、職","高屏澎湖區","本省閩南人","03","08","05",1,1.349134824,0.000544069640914037,0.000741072488567945,"男性 | 20至29歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 03 | 08 | 05"
"男性","20至29歲","高中、職","高屏澎湖區","本省閩南人","06","08","07",1,1.349134824,0.000544069640914037,0.000741072488567945,"男性 | 20至29歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 06 | 08 | 07"
"男性","30至39歲","國、初中","高屏澎湖區","本省閩南人","00","00","00",1,1.484717401,0.000544069640914037,0.000815547267482884,"男性 | 30至39歲 | 國、初中 | 高屏澎湖區 | 本省閩南人 | 00 | 00 | 00"
"男性","30至39歲","國、初中","高屏澎湖區","本省閩南人","00","10","05",1,1.349134824,0.000544069640914037,0.000741072488567945,"男性 | 30至39歲 | 國、初中 | 高屏澎湖區 | 本省閩南人 | 00 | 10 | 05"
"男性","30至39歲","大學及以上","中彰投區","本省客家人","04","07","07",1,0.927650901,0.000544069640914037,0.000509553640968329,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省客家人 | 04 | 07 | 07"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","00","00","10",1,0.927650901,0.000544069640914037,0.000509553640968329,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 00 | 00 | 10"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","00","05",1,0.927650901,0.000544069640914037,0.000509553640968329,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 00 | 05"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","00","06",1,0.927650901,0.000544069640914037,0.000509553640968329,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 00 | 06"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","04","03",1,0.927650901,0.000544069640914037,0.000509553640968329,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 04 | 03"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","07","06",1,0.927650901,0.000544069640914037,0.000509553640968329,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 07 | 06"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","05","02","08",1,1.057012908,0.000544069640914037,0.000580611494303849,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 02 | 08"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","05","04","03",1,1.057012908,0.000544069640914037,0.000580611494303849,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 04 | 03"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","06","00","03",1,1.057012908,0.000544069640914037,0.000580611494303849,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 00 | 03"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","00","10","00",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 00 | 10 | 00"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","01","00","07",1,1.296954068,0.000544069640914037,0.000712409880490254,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 01 | 00 | 07"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","02","04","03",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 02 | 04 | 03"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","05","05","05",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 05 | 05 | 05"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","07","04","06",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 07 | 04 | 06"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","04","02","05",1,1.296954068,0.000544069640914037,0.000712409880490254,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 04 | 02 | 05"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","06","05","06",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 06 | 05 | 06"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","07","00","09",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 07 | 00 | 09"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","08","04","10",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 08 | 04 | 10"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","00","00",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 00 | 00"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","09","03",1,1.296954068,0.000544069640914037,0.000712409880490254,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 09 | 03"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","02","02","02",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 02 | 02"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","02","06","04",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 06 | 04"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","03","03","06",1,1.296954068,0.000544069640914037,0.000712409880490254,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 03 | 06"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","03","04","06",1,1.296954068,0.000544069640914037,0.000712409880490254,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 04 | 06"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","03","05","07",1,1.296954068,0.000544069640914037,0.000712409880490254,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 05 | 07"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","03","07","00",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 07 | 00"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","03","08","00",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 08 | 00"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","04","02","07",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 02 | 07"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","04","07","07",1,1.239469446,0.000544069640914037,0.000680833887400383,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 07 | 07"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","05","03","07",1,1.296954068,0.000544069640914037,0.000712409880490254,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 03 | 07"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","05","04","06",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 04 | 06"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","05","05","05",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","05","05","08",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 08"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","05","07","03",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 07 | 03"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","07","00","08",1,1.296954068,0.000544069640914037,0.000712409880490254,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 00 | 08"
"男性","30至39歲","大學及以上","桃竹苗區","大陸各省市","03","04","08",1,1.031235569,0.000544069640914037,0.00056645214090079,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 03 | 04 | 08"
"男性","30至39歲","大學及以上","桃竹苗區","大陸各省市","04","04","04",1,1.17504258,0.000544069640914037,0.00064544455709187,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 04 | 04 | 04"
"男性","30至39歲","大學及以上","桃竹苗區","大陸各省市","04","06","08",1,1.031235569,0.000544069640914037,0.00056645214090079,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 04 | 06 | 08"
