"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","n_sources","prop","prop_wt","cell"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","02","02","05",1,0.900700034,1,0.000178571428571429,0.000161572153968947,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 02 | 02 | 05"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","02","07","03",1,1.17393037639444,1,0.000178571428571429,0.00021058560271313,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 02 | 07 | 03"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","00","05",1,0.927650901,1,0.000178571428571429,0.000166406737590736,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 00 | 05"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","00","06",1,0.927650901,1,0.000178571428571429,0.000166406737590736,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 00 | 06"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","03","01",1,1.17393037639444,1,0.000178571428571429,0.00021058560271313,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 03 | 01"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","03","03",1,0.900700034,1,0.000178571428571429,0.000161572153968947,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 03 | 03"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","03","05",1,1.17393037639444,1,0.000178571428571429,0.00021058560271313,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 03 | 05"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","04","03",1,0.927650901,1,0.000178571428571429,0.000166406737590736,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 04 | 03"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","05","09",1,1.17393037639444,1,0.000178571428571429,0.00021058560271313,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 05 | 09"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","06","02",1,0.900700034,1,0.000178571428571429,0.000161572153968947,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 06 | 02"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","06","06",1,0.900700034,1,0.000178571428571429,0.000161572153968947,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 06 | 06"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","07","06",1,0.927650901,1,0.000178571428571429,0.000166406737590736,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 07 | 06"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","03","10","00",1,0.900700034,1,0.000178571428571429,0.000161572153968947,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 10 | 00"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","04","00","05",1,1.17393037639444,1,0.000178571428571429,0.00021058560271313,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 00 | 05"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","04","01","09",1,1.17393037639444,1,0.000178571428571429,0.00021058560271313,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 01 | 09"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","04","04","04",1,1.17393037639444,1,0.000178571428571429,0.00021058560271313,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 04 | 04"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","05","01","09",1,1.17393037639444,1,0.000178571428571429,0.00021058560271313,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 01 | 09"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","05","01","10",1,1.17393037639444,1,0.000178571428571429,0.00021058560271313,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 01 | 10"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","05","02","08",1,1.057012908,1,0.000178571428571429,0.000189612352472211,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 02 | 08"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","05","03","06",1,0.900700034,1,0.000178571428571429,0.000161572153968947,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 03 | 06"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","05","04","03",1,1.057012908,1,0.000178571428571429,0.000189612352472211,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 04 | 03"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","05","04","05",1,0.900700034,1,0.000178571428571429,0.000161572153968947,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 04 | 05"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","05","08","07",1,0.900700034,1,0.000178571428571429,0.000161572153968947,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 08 | 07"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","06","00","03",1,1.057012908,1,0.000178571428571429,0.000189612352472211,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 00 | 03"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","06","03","08",1,0.900700034,1,0.000178571428571429,0.000161572153968947,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 03 | 08"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","06","06","05",1,1.17393037639444,1,0.000178571428571429,0.00021058560271313,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 06 | 05"
"男性","30至39歲","大學及以上","中彰投區","本省閩南人","07","03","06",1,1.17393037639444,1,0.000178571428571429,0.00021058560271313,"男性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 07 | 03 | 06"
"男性","30至39歲","大學及以上","北北基宜蘭區","外國新住民","03","02","07",1,1.187960501,1,0.000178571428571429,0.000213102397836259,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 外國新住民 | 03 | 02 | 07"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","00","00","05",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 00 | 00 | 05"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","00","07","00",1,1.187960501,1,0.000178571428571429,0.000213102397836259,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 00 | 07 | 00"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","00","10","00",1,1.13822698,1,0.000178571428571429,0.000204180945844363,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 00 | 10 | 00"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","01","00","07",1,1.296954068,1,0.000178571428571429,0.000232654218336078,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 01 | 00 | 07"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","02","04","03",1,1.13822698,1,0.000178571428571429,0.000204180945844363,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 02 | 04 | 03"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","02","06","02",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 02 | 06 | 02"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","02","07","06",1,1.187960501,1,0.000178571428571429,0.000213102397836259,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 02 | 07 | 06"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","04","00","07",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 04 | 00 | 07"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","05","05","05",1,1.13822698,1,0.000178571428571429,0.000204180945844363,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 05 | 05 | 05"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","07","04","06",1,1.13822698,1,0.000178571428571429,0.000204180945844363,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 07 | 04 | 06"
"男性","30至39歲","大學及以上","北北基宜蘭區","大陸各省市","09","03","05",1,1.187960501,1,0.000178571428571429,0.000213102397836259,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 09 | 03 | 05"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","00","00","07",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 00 | 00 | 07"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","02","00","10",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 02 | 00 | 10"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","02","03","02",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 02 | 03 | 02"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","02","07","02",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 02 | 07 | 02"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","03","06","04",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 03 | 06 | 04"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","03","07","03",1,1.187960501,1,0.000178571428571429,0.000213102397836259,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 03 | 07 | 03"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","04","02","05",1,1.296954068,1,0.000178571428571429,0.000232654218336078,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 04 | 02 | 05"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","05","02","06",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 05 | 02 | 06"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","05","03","05",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 05 | 03 | 05"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","05","05","06",1,1.187960501,1,0.000178571428571429,0.000213102397836259,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 05 | 05 | 06"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","06","01","09",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 06 | 01 | 09"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","06","05","06",1,1.13822698,1,0.000178571428571429,0.000204180945844363,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 06 | 05 | 06"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","07","00","09",1,1.13822698,1,0.000178571428571429,0.000204180945844363,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 07 | 00 | 09"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省客家人","08","04","10",1,1.13822698,1,0.000178571428571429,0.000204180945844363,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 08 | 04 | 10"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","00","00",1,1.13822698,1,0.000178571428571429,0.000204180945844363,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 00 | 00"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","04","00",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 04 | 00"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","04","02",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 04 | 02"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","05","02",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 05 | 02"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","06","01",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 06 | 01"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","06","03",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 06 | 03"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","06","05",1,1.187960501,1,0.000178571428571429,0.000213102397836259,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 06 | 05"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","07","00",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 07 | 00"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","08","00",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 08 | 00"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","00","09","03",1,1.296954068,1,0.000178571428571429,0.000232654218336078,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 09 | 03"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","01","00","04",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 01 | 00 | 04"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","01","03","02",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 01 | 03 | 02"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","01","05","05",1,1.187960501,1,0.000178571428571429,0.000213102397836259,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 01 | 05 | 05"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","01","06","00",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 01 | 06 | 00"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","02","02","02",1,1.13822698,1,0.000178571428571429,0.000204180945844363,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 02 | 02"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","02","02","07",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 02 | 07"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","02","03","01",1,1.1464710699465,1,0.000178571428571429,0.000205659812636734,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 03 | 01"
