"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","07","08","05",1,1.1464710699465,0.000377500943752359,0.000434412821034949,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 08 | 05"
"男性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","07","08","07",1,1.1464710699465,0.000377500943752359,0.000434412821034949,"男性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 08 | 07"
"男性","30至39歲","大學及以上","桃竹苗區","大陸各省市","00","08","00",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 00 | 08 | 00"
"男性","30至39歲","大學及以上","桃竹苗區","本省客家人","00","05","03",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 00 | 05 | 03"
"男性","30至39歲","大學及以上","桃竹苗區","本省客家人","01","03","01",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 01 | 03 | 01"
"男性","30至39歲","大學及以上","桃竹苗區","本省客家人","03","06","00",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 03 | 06 | 00"
"男性","30至39歲","大學及以上","桃竹苗區","本省客家人","05","02","07",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 05 | 02 | 07"
"男性","30至39歲","大學及以上","桃竹苗區","本省客家人","05","05","05",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 05 | 05 | 05"
"男性","30至39歲","大學及以上","桃竹苗區","本省客家人","06","03","08",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 06 | 03 | 08"
"男性","30至39歲","大學及以上","桃竹苗區","本省客家人","06","06","06",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 06 | 06 | 06"
"男性","30至39歲","大學及以上","桃竹苗區","本省客家人","07","02","08",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 07 | 02 | 08"
"男性","30至39歲","大學及以上","桃竹苗區","本省閩南人","00","07","00",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 00 | 07 | 00"
"男性","30至39歲","大學及以上","桃竹苗區","本省閩南人","02","07","09",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 02 | 07 | 09"
"男性","30至39歲","大學及以上","桃竹苗區","本省閩南人","03","08","05",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 03 | 08 | 05"
"男性","30至39歲","大學及以上","桃竹苗區","本省閩南人","04","03","04",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 04 | 03 | 04"
"男性","30至39歲","大學及以上","桃竹苗區","本省閩南人","04","04","06",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 04 | 04 | 06"
"男性","30至39歲","大學及以上","桃竹苗區","本省閩南人","05","03","05",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 05 | 03 | 05"
"男性","30至39歲","大學及以上","桃竹苗區","本省閩南人","05","03","08",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 05 | 03 | 08"
"男性","30至39歲","大學及以上","桃竹苗區","本省閩南人","05","05","05",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 05"
"男性","30至39歲","大學及以上","桃竹苗區","本省閩南人","06","03","08",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 06 | 03 | 08"
"男性","30至39歲","大學及以上","桃竹苗區","本省閩南人","07","07","07",1,1.07934899633937,0.000377500943752359,0.000408979393089183,"男性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 07 | 07 | 07"
"男性","30至39歲","大學及以上","花東區","本省客家人","01","01","06",1,0.9079535380692,0.000377500943752359,0.000344035421547716,"男性 | 30至39歲 | 大學及以上 | 花東區 | 本省客家人 | 01 | 01 | 06"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","00","00","05",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 00 | 00 | 05"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","00","08","00",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 00 | 08 | 00"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","00","09","00",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 00 | 09 | 00"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","00","10","00",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 00 | 10 | 00"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","03","04","01",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 03 | 04 | 01"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","03","06","06",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 03 | 06 | 06"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","04","03","04",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 04 | 03 | 04"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","05","03","07",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 03 | 07"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","05","04","06",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 04 | 06"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","06","05","07",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 06 | 05 | 07"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","07","00","09",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 07 | 00 | 09"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","07","01","09",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 07 | 01 | 09"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","07","02","09",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 07 | 02 | 09"
"男性","30至39歲","大學及以上","雲嘉南區","本省閩南人","07","06","08",1,1.01146805798105,0.000377500943752359,0.00038325842140508,"男性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 07 | 06 | 08"
"男性","30至39歲","大學及以上","高屏區","大陸各省市","04","01","05",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 大陸各省市 | 04 | 01 | 05"
"男性","30至39歲","大學及以上","高屏區","本省客家人","08","06","07",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省客家人 | 08 | 06 | 07"
"男性","30至39歲","大學及以上","高屏區","本省閩南人","00","03","00",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省閩南人 | 00 | 03 | 00"
"男性","30至39歲","大學及以上","高屏區","本省閩南人","00","07","01",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省閩南人 | 00 | 07 | 01"
"男性","30至39歲","大學及以上","高屏區","本省閩南人","01","04","02",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省閩南人 | 01 | 04 | 02"
"男性","30至39歲","大學及以上","高屏區","本省閩南人","01","06","04",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省閩南人 | 01 | 06 | 04"
"男性","30至39歲","大學及以上","高屏區","本省閩南人","02","00","02",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省閩南人 | 02 | 00 | 02"
"男性","30至39歲","大學及以上","高屏區","本省閩南人","02","06","05",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省閩南人 | 02 | 06 | 05"
"男性","30至39歲","大學及以上","高屏區","本省閩南人","03","03","05",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省閩南人 | 03 | 03 | 05"
"男性","30至39歲","大學及以上","高屏區","本省閩南人","04","00","06",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省閩南人 | 04 | 00 | 06"
"男性","30至39歲","大學及以上","高屏區","本省閩南人","05","05","07",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省閩南人 | 05 | 05 | 07"
"男性","30至39歲","大學及以上","高屏區","本省閩南人","06","02","05",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省閩南人 | 06 | 02 | 05"
"男性","30至39歲","大學及以上","高屏區","本省閩南人","06","03","06",1,1.44868900918729,0.000377500943752359,0.000548927134561489,"男性 | 30至39歲 | 大學及以上 | 高屏區 | 本省閩南人 | 06 | 03 | 06"
"男性","30至39歲","專科","北北基宜蘭區","本省閩南人","00","03","00",1,1.24082487919116,0.000377500943752359,0.000470164708303486,"男性 | 30至39歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 00 | 03 | 00"
"男性","30至39歲","專科","北北基宜蘭區","本省閩南人","00","04","01",1,1.24082487919116,0.000377500943752359,0.000470164708303486,"男性 | 30至39歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 00 | 04 | 01"
"男性","30至39歲","專科","北北基宜蘭區","本省閩南人","04","04","05",1,1.24082487919116,0.000377500943752359,0.000470164708303486,"男性 | 30至39歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 04 | 04 | 05"
"男性","30至39歲","專科","北北基宜蘭區","本省閩南人","04","07","03",1,1.24082487919116,0.000377500943752359,0.000470164708303486,"男性 | 30至39歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 04 | 07 | 03"
"男性","30至39歲","專科","北北基宜蘭區","本省閩南人","05","05","05",1,1.24082487919116,0.000377500943752359,0.000470164708303486,"男性 | 30至39歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"男性","30至39歲","專科","北北基宜蘭區","本省閩南人","07","04","02",1,1.24082487919116,0.000377500943752359,0.000470164708303486,"男性 | 30至39歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 07 | 04 | 02"
"男性","30至39歲","專科","桃竹苗區","本省客家人","04","05","05",1,1.16817870341063,0.000377500943752359,0.000442638126093527,"男性 | 30至39歲 | 專科 | 桃竹苗區 | 本省客家人 | 04 | 05 | 05"
"男性","30至39歲","專科","桃竹苗區","本省閩南人","06","00","08",1,1.16817870341063,0.000377500943752359,0.000442638126093527,"男性 | 30至39歲 | 專科 | 桃竹苗區 | 本省閩南人 | 06 | 00 | 08"
"男性","30至39歲","專科","雲嘉南區","本省閩南人","05","04","05",1,1.09471120881281,0.000377500943752359,0.000414800335486133,"男性 | 30至39歲 | 專科 | 雲嘉南區 | 本省閩南人 | 05 | 04 | 05"
"男性","30至39歲","專科","雲嘉南區","本省閩南人","05","05","07",1,1.09471120881281,0.000377500943752359,0.000414800335486133,"男性 | 30至39歲 | 專科 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 07"
"男性","30至39歲","專科","高屏區","本省客家人","05","05","06",1,1.567915155,0.000377500943752359,0.000594103474114515,"男性 | 30至39歲 | 專科 | 高屏區 | 本省客家人 | 05 | 05 | 06"
"男性","30至39歲","高中、職","中彰投區","本省閩南人","05","00","05",1,1.63400875009903,0.000377500943752359,0.000619147198157767,"男性 | 30至39歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 00 | 05"
"男性","30至39歲","高中、職","北北基宜蘭區","本省閩南人","00","00","00",1,1.59578778920577,0.000377500943752359,0.000604664778252411,"男性 | 30至39歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 00 | 00 | 00"
"男性","30至39歲","高中、職","北北基宜蘭區","本省閩南人","03","00","07",1,1.59578778920577,0.000377500943752359,0.000604664778252411,"男性 | 30至39歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 03 | 00 | 07"
"男性","30至39歲","高中、職","北北基宜蘭區","本省閩南人","05","05","05",1,1.59578778920577,0.000377500943752359,0.000604664778252411,"男性 | 30至39歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"男性","30至39歲","高中、職","北北基宜蘭區","本省閩南人","08","02","04",1,1.59578778920577,0.000377500943752359,0.000604664778252411,"男性 | 30至39歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 08 | 02 | 04"
"男性","30至39歲","高中、職","桃竹苗區","原住民","05","05","08",1,1.50235971390909,0.000377500943752359,0.000569263663634323,"男性 | 30至39歲 | 高中、職 | 桃竹苗區 | 原住民 | 05 | 05 | 08"
"男性","30至39歲","高中、職","桃竹苗區","本省客家人","00","00","00",1,1.50235971390909,0.000377500943752359,0.000569263663634323,"男性 | 30至39歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 00 | 00 | 00"
"男性","30至39歲","高中、職","桃竹苗區","本省閩南人","00","00","00",1,1.50235971390909,0.000377500943752359,0.000569263663634323,"男性 | 30至39歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 00 | 00 | 00"
"男性","30至39歲","高中、職","桃竹苗區","本省閩南人","01","07","05",1,1.50235971390909,0.000377500943752359,0.000569263663634323,"男性 | 30至39歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 01 | 07 | 05"
"男性","30至39歲","高中、職","桃竹苗區","本省閩南人","05","06","05",1,1.50235971390909,0.000377500943752359,0.000569263663634323,"男性 | 30至39歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 06 | 05"
"男性","30至39歲","高中、職","花東區","大陸各省市","05","03","06",1,1.263792177,0.000377500943752359,0.000478867316589236,"男性 | 30至39歲 | 高中、職 | 花東區 | 大陸各省市 | 05 | 03 | 06"
